ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
54988,Jo Jun-Ho,M,23.0,165.0,65.0,South Korea,KOR,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Lightweight,Bronze
54989,Jo Min-Guk,M,25.0,181.0,81.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,no
54990,Jo Min-Seon,F,24.0,175.0,69.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Middleweight,Gold
54990,Jo Min-Seon,F,28.0,175.0,69.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Middleweight,Bronze
54991,Jo Mun-Ju,F,24.0,183.0,69.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,no
54992,Jo Myeong-Jun,M,25.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,no
54993,Jo O-Ryeon,M,19.0,172.0,62.0,South Korea,KOR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,no
54993,Jo O-Ryeon,M,19.0,172.0,62.0,South Korea,KOR,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",no
54994,Jo Ryon-Sik,M,20.0,170.0,51.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Flyweight,no
54995,Jo Seok-Hwan,M,20.0,170.0,54.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Bantamweight,no
54995,Jo Seok-Hwan,M,24.0,170.0,54.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Featherweight,Bronze
54996,Jo Seon-Yeon,F,21.0,164.0,57.0,South Korea,KOR,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Women's 500 metres,no
54996,Jo Seon-Yeon,F,21.0,164.0,57.0,South Korea,KOR,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 1,000 metres",no
54997,Jo Seong-Dal,M,28.0,172.0,64.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,no
54998,Jo Seong-Hwan,M,21.0,169.0,65.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,no
54999,Jo Seong-Min,M,25.0,177.0,68.0,South Korea,KOR,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Two Person Dinghy,no
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,no
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,no
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,no
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,no
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,no
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,no
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,no
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,no
55000,Jo Seong-Min,M,24.0,161.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,no
55000,Jo Seong-Min,M,24.0,161.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Team All-Around,no
55000,Jo Seong-Min,M,24.0,161.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Floor Exercise,no
55000,Jo Seong-Min,M,24.0,161.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horse Vault,no
55000,Jo Seong-Min,M,24.0,161.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,no
55000,Jo Seong-Min,M,24.0,161.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horizontal Bar,no
55000,Jo Seong-Min,M,24.0,161.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Rings,no
55000,Jo Seong-Min,M,24.0,161.0,58.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,no
55000,Jo Seong-Min,M,28.0,161.0,58.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,no
55000,Jo Seong-Min,M,28.0,161.0,58.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,no
55000,Jo Seong-Min,M,28.0,161.0,58.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Floor Exercise,no
55000,Jo Seong-Min,M,28.0,161.0,58.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horse Vault,no
55000,Jo Seong-Min,M,28.0,161.0,58.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Parallel Bars,no
55000,Jo Seong-Min,M,28.0,161.0,58.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Rings,no
55001,Jo Seong-Mo,M,15.0,174.0,72.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",no
55001,Jo Seong-Mo,M,19.0,174.0,72.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Swimming,"Swimming Men's 1,500 metres Freestyle",no
55002,Shoji Jo,M,21.0,179.0,72.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,no
55003,Jo Song-Nam,M,22.0,165.0,64.0,North Korea,PRK,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Running Target, 50 metres",no
55004,Jo U-Hyeon,M,22.0,,,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,no
55005,Jo Yeong-Cheol,M,19.0,183.0,70.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,no
55006,Jo Yeong-Seok,M,30.0,,,South Korea,KOR,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,no
55006,Jo Yeong-Seok,M,30.0,,,South Korea,KOR,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,no
55007,Jo Yeong-Sin,M,24.0,,,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,no
55008,Jo Yong-Cheol,M,23.0,180.0,116.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Heavyweight,Bronze
55008,Jo Yong-Cheol,M,27.0,180.0,116.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Heavyweight,Bronze
55009,Jo Yong-Hui,F,17.0,165.0,54.0,North Korea,PRK,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,no
55010,Jo Yong-Seong,M,26.0,177.0,72.0,South Korea,KOR,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Skeet,no
55011,Jo Yong-Son,M,30.0,163.0,63.0,North Korea,PRK,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Lightweight, Freestyle",no
55012,Jo Yong-Suk,F,19.0,163.0,60.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",no
55012,Jo Yong-Suk,F,19.0,163.0,60.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",no
55012,Jo Yong-Suk,F,23.0,163.0,60.0,North Korea,PRK,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Pistol, 10 metres",no
55012,Jo Yong-Suk,F,23.0,163.0,60.0,North Korea,PRK,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",no
55012,Jo Yong-Suk,F,27.0,163.0,60.0,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",no
55012,Jo Yong-Suk,F,27.0,163.0,60.0,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",no
55013,Jo Yun-Jeong,F,21.0,167.0,55.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Doubles,no
55013,Jo Yun-Jeong,F,25.0,167.0,55.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,no
55014,Jo Yun-Mi,F,23.0,167.0,61.0,North Korea,PRK,2012 Summer,2012,Summer,London,Football,Football Women's Football,no
55015,Jo Yun-Ok,M,24.0,166.0,67.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,no
55016,Jo Yun-Sik,M,24.0,,,South Korea,KOR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,no
55016,Jo Yun-Sik,M,24.0,,,South Korea,KOR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",no
55017,Benot Joachim,M,28.0,188.0,82.0,Luxembourg,LUX,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",no
55017,Benot Joachim,M,28.0,188.0,82.0,Luxembourg,LUX,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Individual Time Trial,no
55018,Izzy Shne Joachim,F,16.0,,,Saint Vincent and the Grenadines,VIN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,no
55019,John Louis Joachim,M,30.0,,,Western Rowing Club-3,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Pairs,Bronze
55020,"Mackertich ""Mac"" Joachim (Hovakimian-)",M,,,,India,IND,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Light-Heavyweight,no
55021,Micha Teodor Joachimowski,M,21.0,185.0,77.0,Poland,POL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,no
55021,Micha Teodor Joachimowski,M,25.0,185.0,77.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Triple Jump,no
55022,Carles Joanmart Santiago,M,21.0,175.0,65.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Singles, Slalom",no
55022,Carles Joanmart Santiago,M,25.0,175.0,65.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, Slalom",no
55023,Ren Joannes-Powell,M,24.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 110 metres Hurdles,no
55023,Ren Joannes-Powell,M,24.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Pole Vault,no
55023,Ren Joannes-Powell,M,24.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,no
55023,Ren Joannes-Powell,M,32.0,,,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,no
55023,Ren Joannes-Powell,M,32.0,,,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Pole Vault,no
55023,Ren Joannes-Powell,M,32.0,,,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,no
55024,Joo Paulo Andrade,M,23.0,181.0,81.0,Portugal,POR,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,no
55025,"Srgio Lus ""Joo Paulo"" Donizetti",M,24.0,170.0,74.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
55026,Aa Bela Joaquim,F,29.0,,,Angola,ANG,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,no
55027,Joaqun Alonso Gonzlez,M,24.0,184.0,77.0,Spain,ESP,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,no
55028,Brian Gregory Job,M,16.0,180.0,74.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
55028,Brian Gregory Job,M,20.0,180.0,74.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Breaststroke,no
55029,Pavlna Jobnkov,F,18.0,174.0,62.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",no
55029,Pavlna Jobnkov,F,18.0,174.0,62.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",no
55029,Pavlna Jobnkov,F,22.0,174.0,62.0,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",no
55029,Pavlna Jobnkov,F,22.0,174.0,62.0,Czech Republic,CZE,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",no
55030,Wiesaw Jerzy Jobczyk,M,21.0,173.0,77.0,Poland,POL,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,no
55030,Wiesaw Jerzy Jobczyk,M,25.0,173.0,77.0,Poland,POL,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,no
55030,Wiesaw Jerzy Jobczyk,M,29.0,173.0,77.0,Poland,POL,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,no
55031,Leisen Michelle Jobe,F,31.0,170.0,63.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,no
55032,"Glenn Rea Jobe, Jr.",M,28.0,190.0,75.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,no
55033,Ghazal Al-Jobeili,F,18.0,166.0,52.0,Lebanon,LIB,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,no
55034,Jean Jobez,M,24.0,182.0,70.0,France,FRA,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,no
55034,Jean Jobez,M,24.0,182.0,70.0,France,FRA,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,no
55034,Jean Jobez,M,28.0,182.0,70.0,France,FRA,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no
55034,Jean Jobez,M,28.0,182.0,70.0,France,FRA,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no
55035,Louis Pierre Henri Jobier,M,20.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",no
55035,Louis Pierre Henri Jobier,M,44.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",Gold
55036,Marcel Jobin,M,34.0,180.0,72.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 20 kilometres Walk,no
55036,Marcel Jobin,M,42.0,180.0,72.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 20 kilometres Walk,no
55036,Marcel Jobin,M,42.0,180.0,72.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 50 kilometres Walk,no
55037,Yolande Jobin,F,21.0,,,Switzerland,SUI,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Women's Singles,no
55038,Juliet Jobling-Purser,F,25.0,166.0,58.0,Ireland,IRL,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",no
55038,Juliet Jobling-Purser,F,25.0,166.0,58.0,Ireland,IRL,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",no
55039,Anaso Jobodwana,M,19.0,187.0,71.0,South Africa,RSA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 200 metres,no
55039,Anaso Jobodwana,M,24.0,187.0,71.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,no
55040,Glen Ray Jobson,M,,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,no
55041,Kate Margareth Jobson (-Davis),F,19.0,,,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Freestyle,no
55041,Kate Margareth Jobson (-Davis),F,19.0,,,Sweden,SWE,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no
55042,Rolf Jobst,M,21.0,190.0,83.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,Silver
55043,Wolfgang Jobst,M,31.0,174.0,70.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Rifle, 10 metres",no
55044,Daniel James Jocelyn,M,33.0,180.0,74.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",no
55044,Daniel James Jocelyn,M,33.0,180.0,74.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",no
55045,Erich Joch,M,23.0,178.0,74.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Triple Jump,no
55046,Gnther Jochems,M,27.0,,,Germany,GER,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Team All-Around,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Horse Vault,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Parallel Bars,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Horizontal Bar,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Rings,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Pommelled Horse,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Rope Climbing,no
55047,"Alfred August ""Al"" Jochim",M,21.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Side Horse,no
55047,"Alfred August ""Al"" Jochim",M,25.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Individual All-Around,no
55047,"Alfred August ""Al"" Jochim",M,25.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Team All-Around,no
55047,"Alfred August ""Al"" Jochim",M,25.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Horse Vault,no
55047,"Alfred August ""Al"" Jochim",M,25.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Parallel Bars,no
55047,"Alfred August ""Al"" Jochim",M,25.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Horizontal Bar,no
55047,"Alfred August ""Al"" Jochim",M,25.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Rings,no
55047,"Alfred August ""Al"" Jochim",M,25.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,no
55047,"Alfred August ""Al"" Jochim",M,30.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,no
55047,"Alfred August ""Al"" Jochim",M,30.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Silver
55047,"Alfred August ""Al"" Jochim",M,30.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,no
55047,"Alfred August ""Al"" Jochim",M,30.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,Silver
55047,"Alfred August ""Al"" Jochim",M,30.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,no
55047,"Alfred August ""Al"" Jochim",M,30.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,no
55047,"Alfred August ""Al"" Jochim",M,30.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Pommelled Horse,no
55047,"Alfred August ""Al"" Jochim",M,34.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,no
55047,"Alfred August ""Al"" Jochim",M,34.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Team All-Around,no
55047,"Alfred August ""Al"" Jochim",M,34.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,no
55047,"Alfred August ""Al"" Jochim",M,34.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horse Vault,no
55047,"Alfred August ""Al"" Jochim",M,34.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,no
55047,"Alfred August ""Al"" Jochim",M,34.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,no
55047,"Alfred August ""Al"" Jochim",M,34.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Rings,no
55047,"Alfred August ""Al"" Jochim",M,34.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,no
55048,Wolfgang Jchl,M,25.0,,,Austria,AUT,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,no
55049,Marian Gerard Jochman,M,25.0,173.0,62.0,Poland,POL,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 5,000 metres",no
55050,Trude Jochum-Beiser,F,20.0,,,Austria,AUT,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
55050,Trude Jochum-Beiser,F,20.0,,,Austria,AUT,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Combined,Gold
55050,Trude Jochum-Beiser,F,24.0,,,Austria,AUT,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Women's Downhill,Gold
55050,Trude Jochum-Beiser,F,24.0,,,Austria,AUT,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no
55050,Trude Jochum-Beiser,F,24.0,,,Austria,AUT,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Women's Slalom,no
55051,Miroslav Joi,M,30.0,,,Individual Olympic Athletes,IOA,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,no
55052,Charles Jock,M,26.0,191.0,75.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,no
55053,Jean-Philippe Jodard,M,30.0,186.0,76.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,no
55053,Jean-Philippe Jodard,M,34.0,186.0,76.0,France,FRA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,no
55054,Kristina Caroline Joder,F,23.0,157.0,50.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's Sprint,no
55054,Kristina Caroline Joder,F,23.0,157.0,50.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no
55055,Ren Joder,M,23.0,,,France,FRA,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,no
55056,Maciej Jodko,M,27.0,178.0,80.0,Poland,POL,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Boardercross,no
55056,Maciej Jodko,M,31.0,178.0,80.0,Poland,POL,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Boardercross,no
55057,Joseph Nel Florent Jodoin,M,25.0,,,Canada,CAN,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Individual",no
55057,Joseph Nel Florent Jodoin,M,25.0,,,Canada,CAN,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",no
55058,Pl Vitalis Joensen,M,21.0,180.0,75.0,Denmark,DEN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,no
55058,Pl Vitalis Joensen,M,21.0,180.0,75.0,Denmark,DEN,2012 Summer,2012,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",no
55058,Pl Vitalis Joensen,M,21.0,180.0,75.0,Denmark,DEN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,no
55058,Pl Vitalis Joensen,M,25.0,180.0,75.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",no
55059,Dirk Joestel,M,23.0,195.0,85.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",no
55059,Dirk Joestel,M,23.0,195.0,85.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",no
55060,Stephanie Joffroy,F,22.0,,,Chile,CHI,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,no
